#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 31.045 mm
#	stage Y guess: 23 mm
#	Calibration Name: Ysanity
#	Volts to magnet: 5 V
#	Queued Time: 2026-05-04 16:19:35
#	Scaling from Z field difference to mm: 0.2 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
31.045,23.30272191284172,-0.13504424438476564,0.03731292724609375,-0.008650006103515627,4873.402262926102
31.045,23.304451029052657,-0.13504456176757815,0.03732826538085938,-0.008619451904296875,4874.495648860931
31.045,23.306175312499924,-0.13503704223632815,0.03729468994140625,-0.008634277343750002,4875.6026747226715
31.045,23.30445049438469,-0.13507501220703125,0.037298217773437496,-0.008589697265625,4876.702347755432
31.045,23.302734923095628,-0.13507572631835937,0.037266015625,-0.0086240478515625,4877.849541425705
31.045,23.304456156005784,-0.13505017700195313,0.037271862792968756,-0.00860711669921875,4878.962059736252
31.045,23.302734523925707,-0.135033642578125,0.037277032470703124,-0.008595855712890626,4880.075824022293
31.045,23.30101472045891,-0.13506046142578126,0.037298614501953126,-0.008595489501953126,4881.216308832169
31.045,23.29930016235344,-0.13505161743164062,0.037334594726562496,-0.008603546142578125,4882.328314065933
31.045,23.30101609130852,-0.13504011230468752,0.03736165771484375,-0.00863367919921875,4883.458208322525
31.045,23.299288731689376,-0.1350362976074219,0.03734217529296875,-0.00861524658203125,4884.64221072197
31.045,23.297566212158127,-0.13505483398437498,0.037366796875000004,-0.008629229736328126,4885.725397348404
31.045,23.299295894775316,-0.13502515869140627,0.03735615234375,-0.0086463134765625,4886.82333612442
31.045,23.301024393310474,-0.13502120361328127,0.03734902954101563,-0.0086123046875,4887.984205961227
31.045,23.30274791503899,-0.13505252075195315,0.03736702270507813,-0.00861676025390625,4889.088752031326
31.045,23.304470100097582,-0.13504949340820313,0.03731290283203125,-0.00858961181640625,4890.193212032318
31.045,23.306190097656177,-0.13504044189453127,0.03728515625,-0.00857659912109375,4891.294420957565
31.045,23.30790653564446,-0.13508211059570313,0.0372551513671875,-0.008603631591796874,4892.452295541763
31.045,23.309621854247975,-0.13509871826171876,0.037239807128906253,-0.0085748779296875,4893.553229808807
31.045,23.3079059655761,-0.13508994750976563,0.03726373901367188,-0.0085825439453125,4894.681831359863
31.045,23.306190908203053,-0.13509957885742188,0.03724338989257813,-0.00858668212890625,4895.79805970192
