,Freqs,TcSet,TcReal,x1,y1,dx1,dy1,xSensitivity,ySensitivity
18,31.547867224009668,0.1,0.07115309999965483,2.1527311383498182e-08,1.0518114115450801e-08,6.312194078784106e-07,6.554668852379379e-07,1.6837486347807363e-07,1.7484276614256917e-07
19,39.716411736214084,0.10000000000000002,0.07115309999965483,1.4179713132304424e-08,1.3079699434282167e-08,6.562256482555964e-07,6.332192715191512e-07,1.7504516267524211e-07,1.6890831787329926e-07
20,50.0,0.1,0.07115309999965481,5.379267757063245e-08,1.989306683310457e-08,5.911814072908753e-07,5.94926376427219e-07,1.5769491162817759e-07,1.5869386485932243e-07
21,62.94627058970838,0.10000000000000002,0.07115309999965483,9.124823869448854e-09,4.7063818236377235e-09,5.939592530046633e-07,5.681260821260397e-07,1.5843588915039014e-07,1.5154501005889707e-07
22,79.24465962305571,0.10000000000000002,0.07115309999965483,4.210440487036888e-09,3.807827041911865e-08,5.659329964737015e-07,5.796350158787045e-07,1.5096001458394914e-07,1.5461496501464898e-07
23,99.76311574844404,0.10000000000000002,0.07115309999965483,5.981251092180576e-08,-2.173315831475988e-09,1.23906721353066e-06,1.2914531257653156e-06,3.3051545994062523e-07,3.44489160227077e-07
24,125.5943215754791,0.10000000000000002,0.07115309999965483,3.9273762163894405e-08,1.368748410144534e-08,4.711425896928219e-07,4.646572050534059e-07,1.2567511110735002e-07,1.2394516468993123e-07
25,158.11388300841895,0.10000000000000002,0.07115309999965483,-5.5514822758098105e-09,1.1848091167753489e-09,4.989348374615668e-07,4.890618088189535e-07,1.3308856491660396e-07,1.3045498009797092e-07
26,199.05358527674866,0.10000000000000002,0.07115309999965483,-3.823180851510943e-09,2.2427634528284728e-08,7.837022758554366e-07,7.877373623268187e-07,2.090489646827096e-07,2.101253053738565e-07
27,250.59361681363626,0.10000000000000002,0.07115309999965483,2.8384095428655838e-08,1.5952373166337762e-08,4.5993523242602257e-07,4.5030249946908665e-07,1.2268560028719028e-07,1.201161132335583e-07
28,315.47867224009684,0.10000000000000002,0.07115309999965483,2.089599053694831e-08,-2.075931174046287e-09,4.6495889503605064e-07,4.5228232114989675e-07,1.2402563910026542e-07,1.2064422152848184e-07
29,397.16411736214104,0.10000000000000002,0.07115309999965483,1.6698468360722848e-09,-1.1256262209064529e-08,4.837317803470118e-07,4.848348301345735e-07,1.2903321960534947e-07,1.2932745304474013e-07
30,500.0,0.10000000000000002,0.07115309999965483,1.2075316973581081e-08,-2.73146623608238e-09,4.25447093593967e-07,4.3661277597526045e-07,1.1348604844359619e-07,1.1646444268040957e-07
31,629.4627058970838,0.10000000000000002,0.07115309999965483,1.2576141238567013e-08,7.144542174431145e-09,3.81118877233115e-07,3.9154062008105957e-07,1.0166170133888441e-07,1.044416531390424e-07
32,792.4465962305571,0.10000000000000002,0.07115309999965483,1.135370218173582e-08,2.671435276554911e-08,3.582751847584985e-07,3.5230142124264727e-07,9.556825181286865e-08,9.397477796862731e-08
33,997.6311574844403,0.10000000000000002,0.07115309999965483,1.1250567561094715e-08,3.955696383174757e-09,3.154624879357299e-07,3.1808392510647093e-07,8.414816254962726e-08,8.484741881493032e-08
34,1255.9432157547913,0.10000000000000002,0.07115309999965483,2.5164892163316627e-08,1.5976468452300808e-08,2.79540508412456e-07,2.8371118712296574e-07,7.456614031995198e-08,7.567864961502146e-08
35,1581.1388300841897,0.10000000000000002,0.07115309999965483,2.280707320528496e-08,1.078591432071429e-08,2.5547278094486014e-07,2.7085370156685345e-07,6.814618510944215e-08,7.224897469032599e-08
36,1990.5358527674866,0.10000000000000002,0.07115309999965483,1.497252878519535e-09,2.1231817964393017e-08,2.3699754930128837e-07,2.403076046202253e-07,6.32180023462287e-08,6.410094432404924e-08
37,2505.9361681363625,0.10000000000000002,0.07115309999965483,1.2321923781142661e-08,1.3234965330882217e-08,2.4129580917013034e-07,2.347334183526468e-07,6.436454332639602e-08,6.261405586642173e-08
